repo,commit,commit_url,author_date,author,subject,hit_aspects,files_changed,insertions,deletions,branch
meilisearch/meilisearch,953b2ec4380736136c015ccbf4d508acdf7fc21a,https://github.com/meilisearch/meilisearch/commit/953b2ec4380736136c015ccbf4d508acdf7fc21a,2022-11-02,funilrys,fixup! Extract the dates out of the dumpv4.,,1,25,10,origin/post-update-edit-by-function
meilisearch/meilisearch,ab3056cc662668ab8639aa3ae560781fdde926d5,https://github.com/meilisearch/meilisearch/commit/ab3056cc662668ab8639aa3ae560781fdde926d5,2022-10-31,funilrys,Extract the dates out of the dumpv4.,,1,21,4,origin/post-update-edit-by-function
meilisearch/meilisearch,b373d19831d07914461e6c6c3b08b44e325477cb,https://github.com/meilisearch/meilisearch/commit/b373d19831d07914461e6c6c3b08b44e325477cb,2022-10-19,Kerollmops,Extract the must_stop flag out of the RwLock,,3,43,22,origin/post-update-edit-by-function
meilisearch/meilisearch,634eb52926da335ac6f55d9d09a9a8ed158dc5ca,https://github.com/meilisearch/meilisearch/commit/634eb52926da335ac6f55d9d09a9a8ed158dc5ca,2022-10-18,Tamo,extract the create_app function for the tests,,5,69,51,origin/post-update-edit-by-function
meilisearch/meilisearch,408d00136c0091f5b9a9f335458c29e92d2a7f46,https://github.com/meilisearch/meilisearch/commit/408d00136c0091f5b9a9f335458c29e92d2a7f46,2022-10-13,Kerollmops,Extract index creation rights and simplify the autobatcher rules,,1,28,32,origin/post-update-edit-by-function
meilisearch/meilisearch,94e29a9f5f7be8ccb2587d2b533d60b23e1910fd,https://github.com/meilisearch/meilisearch/commit/94e29a9f5f7be8ccb2587d2b533d60b23e1910fd,2022-09-13,Tamo,extract the index abstraction out of the index-scheduler in its own module,,14,64,186,origin/post-update-edit-by-function
meilisearch/meilisearch,55d889522b8b5b6e3dc6d5cf8d14a4f7f62c956b,https://github.com/meilisearch/meilisearch/commit/55d889522b8b5b6e3dc6d5cf8d14a4f7f62c956b,2022-10-10,bors[bot],Merge #658,,1,11,,origin/post-update-edit-by-function
meilisearch/meilisearch,a18de9b5f09a81e2f8737a4a6f7f8198b98640a6,https://github.com/meilisearch/meilisearch/commit/a18de9b5f09a81e2f8737a4a6f7f8198b98640a6,2022-10-04,bors[bot],Merge #650,,1,1,,origin/post-update-edit-by-function
meilisearch/meilisearch,00c02d00f344f86ef93d8fa264f1a60682ea7608,https://github.com/meilisearch/meilisearch/commit/00c02d00f344f86ef93d8fa264f1a60682ea7608,2022-09-30,vishalsodani,Add missing logging timer to extractors,,1,1,,origin/post-update-edit-by-function
meilisearch/meilisearch,d1b364292322028d4ea4fea820b70c13a3bac222,https://github.com/meilisearch/meilisearch/commit/d1b364292322028d4ea4fea820b70c13a3bac222,2022-09-01,Tomasz Wiśniewski,Extract input to trim lengths to variables,,1,17,3,origin/post-update-edit-by-function
meilisearch/meilisearch,087da5621aae35241ab692ab349f726a1dfab9f0,https://github.com/meilisearch/meilisearch/commit/087da5621aae35241ab692ab349f726a1dfab9f0,2022-08-17,bors[bot],Merge #587,,8,807,193,origin/post-update-edit-by-function
meilisearch/meilisearch,21284cf235caf0b1cd0bb509e813ee569feba3d9,https://github.com/meilisearch/meilisearch/commit/21284cf235caf0b1cd0bb509e813ee569feba3d9,2022-08-04,bors[bot],Merge #556,,20,479,88,origin/post-update-edit-by-function
meilisearch/meilisearch,941af582392224cfcae16a4f1c94b207c7a79155,https://github.com/meilisearch/meilisearch/commit/941af582392224cfcae16a4f1c94b207c7a79155,2022-07-21,bors[bot],Merge #561,,29,1667,1360,origin/post-update-edit-by-function
meilisearch/meilisearch,5f1bfb73eeeb1da17a1d2598d01916b08022aa8c,https://github.com/meilisearch/meilisearch/commit/5f1bfb73eeeb1da17a1d2598d01916b08022aa8c,2022-06-21,Kerollmops,Extract the primary key name and make it accessible,,2,29,5,origin/post-update-edit-by-function
meilisearch/meilisearch,201fea0fdaae3a334936a8ad52e2c5de8f178a84,https://github.com/meilisearch/meilisearch/commit/201fea0fdaae3a334936a8ad52e2c5de8f178a84,2022-04-05,ad hoc,limit extract_word_docids memory usage,,2,3,2,origin/post-update-edit-by-function
meilisearch/meilisearch,e8f06f6c0606b130b2e398246bb55ceeb51602b3,https://github.com/meilisearch/meilisearch/commit/e8f06f6c0606b130b2e398246bb55ceeb51602b3,2022-03-25,ad hoc,extract exact_word_prefix_docids,,2,51,23,origin/post-update-edit-by-function
meilisearch/meilisearch,5f9f82757dbebec7087cd56b2e624e372c3bbb4f,https://github.com/meilisearch/meilisearch/commit/5f9f82757dbebec7087cd56b2e624e372c3bbb4f,2022-03-23,ad hoc,refactor spawn_extraction_task,,3,69,30,origin/post-update-edit-by-function
meilisearch/meilisearch,513b37e245f8d30af0d6e4112ff162ce99a839a0,https://github.com/meilisearch/meilisearch/commit/513b37e245f8d30af0d6e4112ff162ce99a839a0,2022-03-28,bors[bot],Merge #2253,,1,29,28,origin/post-update-edit-by-function
meilisearch/meilisearch,833f7fbdbeeed6c7648eabcbc0cdf85d41df100e,https://github.com/meilisearch/meilisearch/commit/833f7fbdbeeed6c7648eabcbc0cdf85d41df100e,2022-03-07,bors[bot],Merge #2204,,15,316,95,origin/post-update-edit-by-function
meilisearch/meilisearch,19da45c53bbecef0f4da0d4b62bc41f6a723b083,https://github.com/meilisearch/meilisearch/commit/19da45c53bbecef0f4da0d4b62bc41f6a723b083,2022-03-07,ad hoc,Update meilisearch-http/src/extractors/sequential_extractor.rs,,1,1,1,origin/post-update-edit-by-function
meilisearch/meilisearch,b57c59baa4f0683d521d91d7d9e23dd1f98dd08b,https://github.com/meilisearch/meilisearch/commit/b57c59baa4f0683d521d91d7d9e23dd1f98dd08b,2022-03-04,ad hoc,sequential extractor,,14,198,38,origin/post-update-edit-by-function
meilisearch/meilisearch,8433516d851ddde59c7b6a96a4b5cc1451175d8f,https://github.com/meilisearch/meilisearch/commit/8433516d851ddde59c7b6a96a4b5cc1451175d8f,2022-01-19,bors[bot],Merge #430,,18,893,784,origin/post-update-edit-by-function
meilisearch/meilisearch,4c516c00da1841ae6a1d2e3479b886905ce5cb21,https://github.com/meilisearch/meilisearch/commit/4c516c00da1841ae6a1d2e3479b886905ce5cb21,2022-01-17,bors[bot],Merge #426,,4,101,21,origin/post-update-edit-by-function
meilisearch/meilisearch,30247d70cd3da8f85c960d14f5af291257328a2e,https://github.com/meilisearch/meilisearch/commit/30247d70cd3da8f85c960d14f5af291257328a2e,2021-12-17,Samyak S Sarnayak,Fix search highlight for non-unicode chars,,3,26,12,origin/post-update-edit-by-function
meilisearch/meilisearch,1818026a84f17cee478870fbee6fb544f8065d15,https://github.com/meilisearch/meilisearch/commit/1818026a84f17cee478870fbee6fb544f8065d15,2022-01-10,bors[bot],Merge #2057,,1,24,4,origin/post-update-edit-by-function
meilisearch/meilisearch,c9c7da3626ead9d41caedc805d125e140b74b8c5,https://github.com/meilisearch/meilisearch/commit/c9c7da3626ead9d41caedc805d125e140b74b8c5,2022-01-05,Tamo,fix(dump): Uncompress the dump IN the data.ms,,1,24,4,origin/post-update-edit-by-function
meilisearch/meilisearch,ffefd0caf2779c8963f75f6ea29c53e17ea9de7c,https://github.com/meilisearch/meilisearch/commit/ffefd0caf2779c8963f75f6ea29c53e17ea9de7c,2021-11-08,many,feat(auth): API keys,,44,3155,361,origin/post-update-edit-by-function
meilisearch/meilisearch,26629a3f9e491ad06cb77cfa9a74c5acf891475c,https://github.com/meilisearch/meilisearch/commit/26629a3f9e491ad06cb77cfa9a74c5acf891475c,2021-11-23,bors[bot],Merge #419,,1,3,1,origin/post-update-edit-by-function
meilisearch/meilisearch,7cd9109e2fbea5e032c40cc33201cf9e3a15c130,https://github.com/meilisearch/meilisearch/commit/7cd9109e2fbea5e032c40cc33201cf9e3a15c130,2021-10-22,Tamo,lowercase value extracted from Token,,1,4,3,origin/post-update-edit-by-function
meilisearch/meilisearch,31c8de1cca1063ecdbbdc9873b1cffdb39873518,https://github.com/meilisearch/meilisearch/commit/31c8de1cca1063ecdbbdc9873b1cffdb39873518,2021-09-20,bors[bot],Merge #322,,23,896,69,origin/post-update-edit-by-function
meilisearch/meilisearch,f73273d71c3342801e52395d7ab52b337bb2d89c,https://github.com/meilisearch/meilisearch/commit/f73273d71c3342801e52395d7ab52b337bb2d89c,2021-08-30,Tamo,only call the extractor if needed,,2,11,15,origin/post-update-edit-by-function
meilisearch/meilisearch,b3a22f31f6d8b87110a7ef330223b31c7eadcb20,https://github.com/meilisearch/meilisearch/commit/b3a22f31f6d8b87110a7ef330223b31c7eadcb20,2021-08-30,many,Fix memory consuption in word pair proximity extractor,,1,1,1,origin/post-update-edit-by-function
meilisearch/meilisearch,d7ca68d8e96e69978e02e87daaaf227d0b3aa0a9,https://github.com/meilisearch/meilisearch/commit/d7ca68d8e96e69978e02e87daaaf227d0b3aa0a9,2021-06-28,bors[bot],Merge #228,,18,395,373,origin/post-update-edit-by-function
meilisearch/meilisearch,12f6709e1c61c2960c8f5d8d6e2813017be5af2f,https://github.com/meilisearch/meilisearch/commit/12f6709e1c61c2960c8f5d8d6e2813017be5af2f,2021-06-23,marin postma,move authencation to extractor mod,,3,122,108,origin/post-update-edit-by-function
meilisearch/meilisearch,5229f1e220b27eef72a4084c76e1dc502729ccc4,https://github.com/meilisearch/meilisearch/commit/5229f1e220b27eef72a4084c76e1dc502729ccc4,2021-06-22,marin postma,experimental auth extractor,,1,118,9,origin/post-update-edit-by-function
meilisearch/meilisearch,8638c9ab77ccae66d3871f2af9198442ae92336c,https://github.com/meilisearch/meilisearch/commit/8638c9ab77ccae66d3871f2af9198442ae92336c,2021-06-23,bors[bot],Merge #232,,16,228,107,origin/post-update-edit-by-function
meilisearch/meilisearch,7a0f86a04fb62f23d2821f0e06118ad65b3ef5ce,https://github.com/meilisearch/meilisearch/commit/7a0f86a04fb62f23d2821f0e06118ad65b3ef5ce,2021-02-10,Kerollmops,Introduce an infos command to extract the words prefixes fst,,1,17,,origin/post-update-edit-by-function
meilisearch/meilisearch,0a1beb688c0f21a53c317f762c80a8b46299aee4,https://github.com/meilisearch/meilisearch/commit/0a1beb688c0f21a53c317f762c80a8b46299aee4,2021-01-03,Clément Renault,"Improve the facet value displaying, extracting the facet level",,1,18,9,origin/post-update-edit-by-function
meilisearch/meilisearch,705669ddf87cdc3e392b36b58877b5894edc9a89,https://github.com/meilisearch/meilisearch/commit/705669ddf87cdc3e392b36b58877b5894edc9a89,2020-11-03,bors[bot],Merge #1056,,1,4,4,origin/post-update-edit-by-function
meilisearch/meilisearch,656a85183083fe4c9c2a9a559f435aa7e3c38c74,https://github.com/meilisearch/meilisearch/commit/656a85183083fe4c9c2a9a559f435aa7e3c38c74,2020-10-23,Clément Renault,Introduce the Transform struct transforming CSVs,,3,158,1,origin/post-update-edit-by-function
meilisearch/meilisearch,bcad3ffd7cb8294d3d809fd2047ae6168cfc8103,https://github.com/meilisearch/meilisearch/commit/bcad3ffd7cb8294d3d809fd2047ae6168cfc8103,2020-07-22,bors[bot],Merge #873,,4,60,9,origin/post-update-edit-by-function
meilisearch/meilisearch,e2b115f3a96a74f86f83907f3d7ec86bab7f133b,https://github.com/meilisearch/meilisearch/commit/e2b115f3a96a74f86f83907f3d7ec86bab7f133b,2020-05-19,Kerollmops,Improve Number extraction/conversion function,,1,9,1,origin/post-update-edit-by-function
meilisearch/meilisearch,25b3c9a057ab06f5e3b1207163c77c095a4363c9,https://github.com/meilisearch/meilisearch/commit/25b3c9a057ab06f5e3b1207163c77c095a4363c9,2020-05-18,Kerollmops,Remove the serde ExtractDocumentId struct,,8,47,635,origin/post-update-edit-by-function
meilisearch/meilisearch,abd7d1de48039f97a0c1d1d4f8c2e27de245b0c3,https://github.com/meilisearch/meilisearch/commit/abd7d1de48039f97a0c1d1d4f8c2e27de245b0c3,2019-04-19,Clément Renault,feat: Introduce the extract_document_id function,,3,262,5,origin/post-update-edit-by-function
rust-unofficial/awesome-rust,7460400ddbeaadb06970f235b6044a4e5b04a509,https://github.com/rust-unofficial/awesome-rust/commit/7460400ddbeaadb06970f235b6044a4e5b04a509,2015-11-26,kud1ing,extract WebSocket section,,1,5,6,origin/main
starship/starship,fe1a8df6fa5121cc83b288cf054a8ed16631d335,https://github.com/starship/starship/commit/fe1a8df6fa5121cc83b288cf054a8ed16631d335,2024-04-16,Koichi Murase,fix(bash): fix handling of the preserved DEBUG trap (used in Bash <= 4.3) (#5908),,1,8,7,origin/i18n_master
starship/starship,393d62c726573a0e6c351f422dbef4b17a5944bf,https://github.com/starship/starship/commit/393d62c726573a0e6c351f422dbef4b17a5944bf,2022-05-04,Kevin Song,feat(rust): Display toolchain names (#3414),,4,1147,667,origin/i18n_master
starship/starship,1b938fd48420ceedf1e9886bd95ea738374680f7,https://github.com/starship/starship/commit/1b938fd48420ceedf1e9886bd95ea738374680f7,2022-05-02,Tom Fleet,feat(package): Extract package version from PEP 621 compliant pyproject.toml (#3950),,2,81,9,origin/i18n_master
starship/starship,5efb78bcd3c5f28350b1af458a61bde53aaeb8a0,https://github.com/starship/starship/commit/5efb78bcd3c5f28350b1af458a61bde53aaeb8a0,2022-02-03,Kevin Song,fix: Correctly detect older versions of powershell in bug-report (#3543),,1,17,4,origin/i18n_master
starship/starship,2fa7f56cec447a029ac612f0ff12eb8605c963af,https://github.com/starship/starship/commit/2fa7f56cec447a029ac612f0ff12eb8605c963af,2021-07-27,Tom,feat(package): Support package version from setup.cfg (python). (#2890),,2,37,,origin/i18n_master
starship/starship,f3984eaf16a795482ac573cc6f9ab16ff7d7abe3,https://github.com/starship/starship/commit/f3984eaf16a795482ac573cc6f9ab16ff7d7abe3,2021-05-09,Pratik Chaudhary,feat(package): add support for nimble project package version (#2569),,2,135,8,origin/i18n_master
starship/starship,abfe4324e0383b313840b6fd55f775d7551a73b2,https://github.com/starship/starship/commit/abfe4324e0383b313840b6fd55f775d7551a73b2,2020-11-30,Dominik Nakamura,feat(rust): Support new rust-toolchain format (#1938),,3,80,14,origin/i18n_master
starship/starship,ce540fff7a7d7f84b4319c9a29f6f70291ad1b64,https://github.com/starship/starship/commit/ce540fff7a7d7f84b4319c9a29f6f70291ad1b64,2020-02-21,Kevin Lane,feat: display Gradle project version (#662),,4,107,27,origin/i18n_master
dani-garcia/vaultwarden,2ac589d4b4e0d5914e9317593a07e31eec31b670,https://github.com/dani-garcia/vaultwarden/commit/2ac589d4b4e0d5914e9317593a07e31eec31b670,2025-07-13,Daniel,Fix digest SHA extraction step (#6059),,1,1,1,origin/main
dani-garcia/vaultwarden,4f68eafa3ef0a2bc15ccbaf1712f9efecd11c835,https://github.com/dani-garcia/vaultwarden/commit/4f68eafa3ef0a2bc15ccbaf1712f9efecd11c835,2025-01-10,Mathijs van Veluw,Add Attestations for containers and artifacts (#5378),,1,94,34,origin/main
dani-garcia/vaultwarden,55fdee3bf8f45ccc7a5a188ab17855ac9866a979,https://github.com/dani-garcia/vaultwarden/commit/55fdee3bf8f45ccc7a5a188ab17855ac9866a979,2024-06-19,Mathijs van Veluw,"Update crates, web-vault and GHA (#4648)",,10,299,278,origin/main
dani-garcia/vaultwarden,d722328f05f65910e00d01c7b156d30ab9ac8986,https://github.com/dani-garcia/vaultwarden/commit/d722328f05f65910e00d01c7b156d30ab9ac8986,2023-10-23,Mathijs van Veluw,Container building changes (#3958),,43,1744,2949,origin/main
dani-garcia/vaultwarden,8e5f03972e978cec9254a7b52bdbb01ffbd891e6,https://github.com/dani-garcia/vaultwarden/commit/8e5f03972e978cec9254a7b52bdbb01ffbd891e6,2022-12-15,BlackDex,Fix recover-2fa not working.,,3,41,10,origin/main
dani-garcia/vaultwarden,cb348d2e05e44c9c9d19db68dcf7390114d141c7,https://github.com/dani-garcia/vaultwarden/commit/cb348d2e05e44c9c9d19db68dcf7390114d141c7,2022-12-15,BlackDex,Fix recover-2fa not working.,,3,41,10,origin/main
dani-garcia/vaultwarden,6154e03c05656aa2a6210f17454403bb46cb2917,https://github.com/dani-garcia/vaultwarden/commit/6154e03c05656aa2a6210f17454403bb46cb2917,2022-12-15,BlackDex,Fix recover-2fa not working.,,3,41,10,origin/main
dani-garcia/vaultwarden,b8010be26b4e2d489f55ba01622f9b6e1685b3b1,https://github.com/dani-garcia/vaultwarden/commit/b8010be26b4e2d489f55ba01622f9b6e1685b3b1,2021-05-02,Daniel García,"Extract some FromDb trait impls outside the macros so they aren't repeated, and fix some clippy lints",,2,20,11,origin/main
dani-garcia/vaultwarden,155109dea120e109e1e027d4e1312b6adad4c231,https://github.com/dani-garcia/vaultwarden/commit/155109dea120e109e1e027d4e1312b6adad4c231,2021-04-06,Jake Howard,Extract client creation to a single place,,5,33,23,origin/main
dani-garcia/vaultwarden,f935f5cf467239db1a40a81cc150ccb56157fc87,https://github.com/dani-garcia/vaultwarden/commit/f935f5cf467239db1a40a81cc150ccb56157fc87,2019-01-27,Daniel García,Remove local icon extractor,,2,,8,origin/main
typst/typst,0812d8777eda44534e0c28ab6b81d45f7db0fbbf,https://github.com/typst/typst/commit/0812d8777eda44534e0c28ab6b81d45f7db0fbbf,2025-08-01,Tobias Schmitz,Factor out PDF tagging code into a context module,,3,602,579,origin/test-suite
typst/typst,c163c46b3ad3adccdafa36a20ce32e7b49a418ad,https://github.com/typst/typst/commit/c163c46b3ad3adccdafa36a20ce32e7b49a418ad,2025-08-21,Laurenz,Extract `trim_weak_spacing` function (#6797),,1,15,9,origin/test-suite
typst/typst,c2e2fd99f69665e2361a1129dd04121a5b2c61a2,https://github.com/typst/typst/commit/c2e2fd99f69665e2361a1129dd04121a5b2c61a2,2025-06-23,Laurenz,Extract `write_children` function,,1,44,37,origin/test-suite
typst/typst,a2f91c4bc6c28f05d05b896427f8e2caef3bbf5b,https://github.com/typst/typst/commit/a2f91c4bc6c28f05d05b896427f8e2caef3bbf5b,2024-09-11,Laurenz,Extract page layout from flow layout (#4937),,7,660,635,origin/test-suite
typst/typst,95cd6adf24cb14ede8896fbb0c610432960f4f3a,https://github.com/typst/typst/commit/95cd6adf24cb14ede8896fbb0c610432960f4f3a,2024-05-13,Laurenz,Factor out `typst-utils` crate (#4125),,92,193,162,origin/test-suite
typst/typst,ec8230c02efb23a69ecafd991af6609a395758ef,https://github.com/typst/typst/commit/ec8230c02efb23a69ecafd991af6609a395758ef,2023-11-21,Laurenz,Extract location type into its own file,,3,88,82,origin/test-suite
typst/typst,46846a337e8084acd46c70bccc2fca2659e9fb9a,https://github.com/typst/typst/commit/46846a337e8084acd46c70bccc2fca2659e9fb9a,2023-11-08,Laurenz,Extract `typst-pdf` crate,,33,235,198,origin/test-suite
typst/typst,80b4ca4c04cb5d911947895d9d04c87efb97b0f4,https://github.com/typst/typst/commit/80b4ca4c04cb5d911947895d9d04c87efb97b0f4,2023-11-08,Laurenz,Extract `typst-svg` crate,,10,56,16,origin/test-suite
typst/typst,ec04c3de2fcc5b31d94dc2be8561e569f28cc0a1,https://github.com/typst/typst/commit/ec04c3de2fcc5b31d94dc2be8561e569f28cc0a1,2023-11-08,Laurenz,Extract `typst-render` crate,,11,126,97,origin/test-suite
typst/typst,d7928a8ea347df89f501e5b3ecbb52402cae8edb,https://github.com/typst/typst/commit/d7928a8ea347df89f501e5b3ecbb52402cae8edb,2023-09-26,Laurenz,Extract IDE crate,,16,86,60,origin/test-suite
typst/typst,f5953887c9ae0b40a0c3e0ab516daf425c5a598c,https://github.com/typst/typst/commit/f5953887c9ae0b40a0c3e0ab516daf425c5a598c,2023-07-18,Laurenz,Extract syntax module into typst-syntax crate,,29,538,475,origin/test-suite
